V8,V9,V10,condition,ppnr,Q1.2,Q1.3,Q95,Q1.4_1,Q1.4_2,Q1.4_3,Q1.4_4,Q1.5,Q1.6_1,Q1.6_2,Q1.6_3,Q1.6_4,Q2.1,Q2.2,Q2.3,Q97,mood_1,stai1_1,stai1_2,stai1_3,stai1_4,stai1_5,stai1_6,stai1_7,stai2_1,stai2_2,stai2_3,stai2_4,stai2_5,stai2_6,stai2_7,stai3_1,stai3_2,stai3_3,stai3_4,stai3_5,stai3_6,gender,age,Q19.7,Q118,Q105,D1dog,D2wallet,D3plane,D4resume,D5kitten,D6trolley,D7control,Q120,Q113,Q19.11,Q98,Q101,Q114_1,Q114_2,Q114_3,Q114_4,presBefore,presEva_1,presEva_2,presEva_3,presEva_4,presEva_5,VervLeuk_1,VervLeuk_2,challenge_1,moodPost_1,stai1post_1,stai1post_2,stai1post_3,stai1post_4,stai1post_5,stai1post_6,stai1post_7,stai2post_1,stai2post_2,stai2post_3,stai2post_4,stai2post_5,stai2post_6,stai2post_7,stai3post_1,stai3post_2,stai3post_3,stai3post_4,stai3post_5,stai3post_6,Q117,pbc_1,pbc_2,pbc_3,pbc_4,pbc_5,Q117.0,rei1,rei2,rei3,rei4,rei5,rei6,rei7,rei8,rei9,rei10,rei11,rei12,rei13,rei14,rei15,rei16,rei17,rei18,rei19,rei20,rei21,rei22,rei23,rei24,rei25,rei26,rei27,rei28,rei29,rei30,rei31,rei32,rei33,rei34,rei35,rei36,rei37,rei38,rei39,rei40,Maia1_1,Maia1_2,Maia1_3,Maia1_4,Maia1_5,Maia1_6,Maia1_7,Maia1_8,Maia1_9,Maia1_10,Maia1_11,Maia1_12,Maia1_13,Maia1_14,Maia1_15,Maia1_16,Maia2_1,Maia2_2,Maia2_3,Maia2_4,Maia2_5,Maia2_6,Maia2_7,Maia2_8,Maia2_9,Maia2_10,Maia2_11,Maia2_12,Maia2_13,Maia2_14,Maia2_15,Maia2_16,Q19.12
11/6/2014,11/6/2014,1,1,150,1,1,1,0,0,180.988,0,NA,NA,NA,NA,NA,1,NA,1,1,20,1,2,3,3,1,2,2,2,2,1,1,3,3,2,1,1,2,2,1,1,2,20,1,1,1,9,7,8,9,9,6,8,1,1,1,pres,1,0,0,124.392,0,2,NA,1,1,NA,NA,71,29,58,62,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2014,11/6/2014,1,1,152,1,1,1,0,0,180.999,0,NA,NA,NA,NA,NA,1,NA,1,1,57,3,3,1,1,3,2,1,2,1,2,2,2,2,1,3,2,2,2,3,3,2,19,1,1,1,9,9,8,6,9,1,7,1,1,1,pres,1,0,0,98.467,0,2,NA,NA,NA,1,NA,4,85,93,72,3,3,1,2,3,2,1,3,1,3,3,1,1,2,3,3,1,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2014,11/6/2014,1,2,155,1,NA,NA,NA,NA,NA,NA,1,14.322,62.03,180.966,4,NA,1,1,1,57,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,19,1,NA,1,7,9,9,7,8,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,2,1,2,3,4,4,4,3,2,4,3,4,2,1,3,3,3,2,4,1,3,3,2,3,4,4,3,3,4,2,3,4,4,3,3,4,2,3,2,4,3,2,6,6,5,5,5,5,4,4,5,3,4,4,3,3,4,3,3,4,5,5,4,5,4,5,4,4,5,4,4,6,6,6,1
11/6/2014,11/6/2014,1,2,156,1,NA,NA,NA,NA,NA,NA,1,7.794,7.794,181.011,1,NA,1,1,1,76,3,4,2,3,4,1,2,4,1,3,2,1,1,2,3,3,2,2,3,3,2,18,1,NA,1,7,9,9,9,9,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,4,1,1,5,5,2,4,5,1,5,4,5,2,5,3,1,2,1,3,1,4,1,2,2,5,3,5,1,4,1,1,5,4,1,5,4,2,4,1,4,2,1,5,5,4,4,4,4,5,2,2,5,6,4,5,4,3,2,4,6,5,6,5,5,2,4,5,5,4,3,4,5,6,4,1
11/6/2014,11/6/2014,1,1,159,1,1,1,0,0,180.998,0,NA,NA,NA,NA,NA,1,NA,1,1,9,1,1,4,4,1,2,4,2,3,2,2,4,4,2,1,2,3,3,1,2,2,18,1,1,1,9,8,9,8,9,8,8,1,1,1,pres,1,0,0,131.428,0,2,NA,1,NA,NA,NA,100,0,93,0,1,2,4,4,2,2,3,1,2,1,1,3,3,2,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2014,11/6/2014,1,1,154,1,1,1,0,0,180.979,0,NA,NA,NA,NA,NA,1,NA,1,1,62,2,3,3,3,2,3,1,1,2,2,2,3,3,1,1,2,2,1,1,2,2,18,1,1,1,8,8,6,9,9,4,5,1,1,1,pres,1,0,0,195.413,0,2,NA,NA,1,NA,NA,73,8,67,67,3,3,1,1,3,1,1,3,1,3,2,1,1,1,3,3,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2014,11/6/2014,1,2,151,1,NA,NA,NA,NA,NA,NA,1,8.635,8.635,180.996,1,NA,1,1,1,76,3,3,1,1,4,1,1,2,1,3,3,1,1,1,3,3,1,1,3,3,1,23,1,NA,1,4,8,7,6,5,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,1,3,4,4,2,3,4,2,4,4,4,4,4,2,2,3,2,4,1,2,2,2,2,4,3,4,3,4,2,2,4,3,3,4,4,2,3,2,3,3,2,4,4,5,5,4,4,4,2,3,4,4,2,5,4,4,4,4,4,3,5,5,5,4,5,4,5,4,4,4,4,5,5,1
11/6/2014,11/6/2014,1,2,157,1,NA,NA,NA,NA,NA,NA,1,4.276,4.276,180.973,1,NA,1,1,1,42,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,19,1,NA,1,9,5,9,5,9,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,1,2,5,4,1,3,5,1,5,5,4,2,4,3,2,2,2,4,4,4,2,1,2,5,3,3,4,4,2,4,4,4,3,4,4,2,2,2,4,4,3,6,6,6,6,3,5,5,3,5,2,5,4,5,5,5,4,5,5,5,5,6,5,3,2,3,1,4,3,2,4,4,6,1
11/6/2014,11/6/2014,1,1,158,1,1,1,0,0,181.011,0,NA,NA,NA,NA,NA,1,NA,1,1,72,3,2,1,2,3,1,3,2,1,3,1,1,2,2,2,3,2,2,3,3,2,22,1,1,1,9,9,9,7,8,5,7,1,1,1,pres,1,113.503,114.22,114.628,2,2,NA,1,NA,NA,NA,75,22,58,35,1,1,2,3,1,3,2,2,2,2,1,3,3,3,1,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2014,11/6/2014,1,2,160,1,NA,NA,NA,NA,NA,NA,1,6.302,6.302,180.998,1,NA,1,1,1,47,3,4,1,2,3,2,3,2,1,2,3,2,1,2,3,2,3,2,1,2,1,18,1,NA,1,7,9,8,9,9,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,4,1,2,1,2,2,2,3,2,3,2,1,3,4,4,3,2,4,4,1,2,4,1,5,4,5,4,4,4,5,2,3,2,1,1,4,5,2,3,2,3,2,2,5,6,4,3,4,5,3,3,3,5,4,5,5,5,4,5,4,2,5,5,5,6,5,4,2,1,2,2,5,6,5,1
11/7/2014,11/7/2014,1,1,162,1,1,1,0,0,181.005,0,NA,NA,NA,NA,NA,1,NA,1,1,77,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4,1,19,1,1,1,8,3,8,2,9,1,9,1,1,1,pres,1,0,0,165.73,0,2,NA,NA,NA,NA,1,0,100,31,89,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,1,161,1,1,1,0,0,181.003,0,NA,NA,NA,NA,NA,1,NA,1,1,11,1,2,3,2,1,2,3,2,3,2,1,2,3,1,1,2,3,2,2,1,2,19,1,1,1,7,8,6,4,8,6,7,1,1,1,pres,1,0,0,49.347,0,2,NA,1,NA,NA,NA,87,15,72,31,2,2,3,3,1,1,2,2,2,1,1,3,3,1,2,2,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,1,164,1,1,1,28.653,28.653,181.002,1,NA,NA,NA,NA,NA,1,NA,1,1,60,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,1,9,7,7,8,8,7,8,1,1,1,pres,1,0,0,69.388,0,2,NA,NA,1,NA,NA,58,40,62,62,3,3,3,2,3,1,1,2,1,3,3,2,1,1,3,3,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,163,1,NA,NA,NA,NA,NA,NA,1,1.295,93.272,180.978,2,NA,1,1,1,76,3,3,2,2,3,2,1,3,1,3,3,3,3,1,2,3,1,1,3,3,2,19,1,NA,1,8,8,8,9,9,6,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,1,2,5,5,2,5,3,3,5,5,4,2,5,3,3,2,2,5,5,3,1,2,2,5,3,2,2,3,1,3,4,5,3,3,3,2,3,2,4,2,3,5,5,5,5,5,5,6,2,2,3,4,3,4,3,5,4,3,5,5,5,5,5,4,4,4,5,4,4,4,5,5,5,1
11/7/2014,11/7/2014,1,1,165,1,1,1,0,0,181.012,0,NA,NA,NA,NA,NA,1,NA,1,1,71,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,18,1,1,1,7,6,7,6,5,5,7,1,1,1,pres,1,0,0,142.98,0,2,NA,NA,1,NA,NA,80,19,36,65,2,3,2,2,3,2,2,3,1,2,2,1,1,2,3,3,2,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,167,1,NA,NA,NA,NA,NA,NA,1,9.25,82.193,181.006,23,NA,1,1,1,87,4,4,1,1,3,1,2,3,2,3,3,1,1,2,4,3,1,1,3,3,1,18,1,NA,1,9,8,3,6,9,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,4,4,1,4,4,4,3,4,3,4,3,4,4,4,3,3,2,3,2,5,2,2,2,2,4,4,2,3,3,4,2,3,3,4,NA,3,3,3,4,4,4,3,3,5,5,5,5,3,5,3,3,5,4,4,4,5,4,4,4,5,5,3,4,1,1,5,5,4,3,5,4,5,5,3,4,1
11/7/2014,11/7/2014,1,2,166,1,NA,NA,NA,NA,NA,NA,1,3.3,84.22,180.982,2,NA,1,1,1,72,2,4,3,2,3,3,2,3,1,3,3,2,2,2,3,3,1,1,2,3,1,19,1,NA,1,9,7,8,5,8,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,5,4,1,2,5,4,3,4,3,3,4,5,NA,3,2,4,2,2,2,3,3,4,2,3,2,5,4,2,4,5,1,2,3,4,4,3,3,2,3,3,3,4,3,4,6,5,5,2,3,1,4,3,5,5,5,4,5,5,4,5,3,6,5,6,6,5,4,2,2,3,4,5,6,6,6,1
11/7/2014,11/7/2014,1,1,171,1,1,1,0,0,180.967,0,NA,NA,NA,NA,NA,1,NA,1,1,76,3,4,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,2,18,1,1,1,9,9,9,8,9,5,7,1,1,1,pres,1,0,0,67.384,0,2,NA,NA,1,NA,NA,14,66,70,75,3,4,2,2,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,1,173,1,1,1,0,0,181.004,0,NA,NA,NA,NA,NA,1,NA,1,1,66,3,3,2,2,3,2,2,3,2,3,3,2,2,2,2,3,2,1,3,3,2,21,1,1,1,9,6,9,8,9,4,7,1,1,1,pres,1,0,0,47.456,0,2,NA,NA,NA,1,NA,10,38,79,74,3,3,2,2,3,1,2,2,1,3,2,2,2,2,2,3,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,168,1,NA,NA,NA,NA,NA,NA,1,6.274,123.543,180.997,2,NA,1,1,1,95,2,3,1,1,2,1,2,1,1,2,1,1,1,1,2,2,3,1,2,2,2,21,1,NA,1,9,2,8,3,9,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,2,1,1,4,4,3,2,4,3,4,4,4,1,5,4,1,1,1,5,1,1,1,1,1,4,3,2,1,5,1,1,4,3,1,2,4,1,4,2,3,2,4,5,5,1,3,2,2,6,2,5,2,5,4,2,5,5,4,2,6,6,5,2,2,1,1,1,1,1,1,1,2,2,2,1
11/7/2014,11/7/2014,1,2,176,1,NA,NA,NA,NA,NA,NA,1,1.292,110.36,180.973,17,NA,1,1,1,75,4,4,1,1,4,1,2,4,1,4,3,1,1,1,4,4,2,1,4,4,2,21,1,NA,1,9,6,9,7,7,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,5,1,1,2,4,2,4,3,5,4,4,4,1,4,3,3,5,1,2,1,2,3,2,2,4,5,3,2,4,2,1,5,4,2,4,4,2,4,3,4,3,4,5,5,5,5,2,5,5,5,5,3,3,2,5,3,3,3,5,5,5,6,6,6,6,6,5,5,5,5,6,6,6,6,1
11/7/2014,11/7/2014,1,1,175,1,1,1,0,0,180.967,0,NA,NA,NA,NA,NA,1,NA,1,1,46,3,3,2,2,3,1,1,2,1,2,2,2,2,1,2,3,1,1,2,2,2,21,1,1,1,7,5,5,7,8,4,7,1,1,1,pres,1,0,0,4.591,0,2,NA,NA,NA,1,NA,58,45,70,46,3,3,1,2,3,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,1,169,1,1,1,0,0,181.007,0,NA,NA,NA,NA,NA,1,NA,1,1,42,1,2,4,3,2,3,3,1,2,1,1,3,3,2,1,2,3,4,2,1,2,18,1,1,1,9,9,8,8,9,2,3,1,1,1,pres,1,0,0,7.809,0,2,NA,NA,NA,1,NA,87,39,91,58,3,3,2,2,2,3,1,3,1,2,3,1,1,1,3,3,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,170,1,NA,NA,NA,NA,NA,NA,1,5.86,9.361,180.966,5,NA,1,1,1,65,4,4,1,1,3,1,2,3,1,3,3,1,1,3,3,3,1,1,3,3,2,21,1,NA,1,8,8,6,8,8,6,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,3,1,2,4,4,2,4,4,2,4,4,4,2,3,4,2,2,2,4,2,3,2,2,4,4,4,4,2,4,3,2,4,3,3,2,4,3,3,2,4,3,2,4,5,6,4,4,4,5,3,2,3,4,4,4,4,5,5,5,5,4,5,4,5,3,3,3,2,2,2,3,5,5,5,1
11/7/2014,11/7/2014,1,1,174,1,1,1,0,0,180.969,0,NA,NA,NA,NA,NA,1,NA,1,1,74,3,3,1,2,3,1,1,3,1,4,3,1,1,1,3,4,1,1,3,3,2,17,1,1,1,9,9,7,8,9,2,2,1,1,1,pres,1,0,0,118.095,0,2,NA,NA,NA,1,NA,37,24,42,76,3,3,1,1,4,1,1,3,1,4,3,1,1,1,4,4,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,172,1,NA,NA,NA,NA,NA,NA,1,2.45,179.765,180.975,14,NA,1,1,1,68,4,4,2,1,3,1,2,3,1,3,3,2,2,2,3,3,1,1,3,3,1,20,1,NA,1,9,8,9,8,9,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,2,1,4,3,4,2,4,5,3,4,3,4,2,1,4,2,2,1,4,5,2,2,3,3,4,3,3,3,3,3,2,3,4,2,4,3,2,4,3,3,3,4,5,5,3,5,5,5,6,2,4,5,4,4,5,4,4,3,4,3,5,4,4,4,4,2,4,3,3,3,3,5,5,5,1
11/7/2014,11/7/2014,1,1,177,1,1,1,0,0,180.999,0,NA,NA,NA,NA,NA,1,NA,1,1,74,2,2,2,2,2,1,3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,18,1,1,1,6,8,7,7,6,3,7,1,1,1,pres,1,0,0,116.883,0,2,NA,NA,1,NA,NA,94,11,89,81,2,3,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2014,11/7/2014,1,2,178,1,NA,NA,NA,NA,NA,NA,1,5.107,5.107,181.023,1,NA,1,1,1,84,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,3,3,2,18,1,NA,1,8,8,8,7,7,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,4,1,2,4,4,2,4,4,2,4,4,4,2,2,2,2,4,2,3,2,2,2,2,3,4,4,4,2,4,2,3,4,4,2,3,3,3,2,2,3,4,3,2,5,2,2,5,5,5,2,2,5,5,2,3,2,3,3,4,3,3,5,4,4,2,2,4,4,3,2,4,6,6,5,1
11/7/2014,11/7/2014,1,2,179,1,NA,NA,NA,NA,NA,NA,1,3.085,9.876,180.965,7,NA,1,1,1,66,4,4,1,1,4,1,1,2,1,4,4,1,1,2,4,3,1,1,4,4,1,23,1,NA,1,4,2,7,8,9,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,1,1,3,2,1,4,5,2,4,4,4,1,4,5,2,5,NA,5,1,4,2,2,3,5,3,4,2,5,2,2,5,2,3,4,5,2,4,1,4,3,2,5,5,5,4,3,3,4,3,2,5,5,4,5,5,4,4,5,4,5,5,5,5,4,4,4,3,4,4,4,5,5,5,1
11/7/2014,11/7/2014,1,1,181,1,1,1,0,0,180.971,0,NA,NA,NA,NA,NA,1,NA,1,1,47,2,2,3,3,2,2,2,1,2,2,3,3,3,3,1,2,2,3,1,2,1,22,1,1,1,4,7,3,8,2,1,9,1,1,1,pres,1,0,0,5.029,0,2,NA,NA,1,NA,NA,86,11,48,65,2,2,2,2,3,2,1,2,1,3,3,2,2,1,2,3,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
